,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT,AMZN,AMZN,AMZN,AMZN,AMZN,AMZN,AMZN
,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-09 00:00:00-05:00,183.2247200384055,184.4500659772401,182.03921619791834,184.4401092529297,42841800,0.0,0.0,138.34123318948537,141.32781114737455,137.99162830873303,140.78842163085938,24759600,0.0,0.0,369.9879231585575,373.94627016317753,369.17237304189894,373.74737548828125,20830000,0.0,0.0,148.3300018310547,151.7100067138672,148.2100067138672,151.3699951171875,43812600,0.0,0.0
2024-01-10 00:00:00-05:00,183.65311956095468,185.69535791612557,183.224737157889,185.4861602783203,46792900,0.0,0.0,140.8383661169942,142.83607343780264,140.7484729454692,142.1168975830078,21320200,0.0,0.0,374.32418620703794,382.0818064859509,374.2744701293323,380.68939208984375,25514200,0.0,0.0,152.05999755859375,154.4199981689453,151.8800048828125,153.72999572753906,44421800,0.0,0.0
2024-01-11 00:00:00-05:00,185.83481816060663,186.34289994181307,182.9258584292588,184.88841247558594,49128400,0.0,0.0,143.3255168318861,145.05352939216368,140.47877781088948,141.91712951660156,24008700,0.0,0.0,383.9018856265645,388.55644006426115,378.3124381584288,382.5393371582031,27850800,0.0,0.0,155.0399932861328,157.1699981689453,153.1199951171875,155.17999267578125,49072700,0.0,0.0
2024-01-12 00:00:00-05:00,185.35663323460264,186.03407052890915,184.48992696797683,185.2171630859375,40444700,0.0,0.0,142.50644679443732,143.03583800360767,141.6574303463797,142.48646545410156,18768600,0.0,0.0,383.3946161527287,386.5672789780478,382.5591857091536,386.3584289550781,21645700,0.0,0.0,155.38999938964844,156.1999969482422,154.00999450683594,154.6199951171875,40460300,0.0,0.0
2024-01-16 00:00:00-05:00,181.47137741288765,183.56342958397713,180.246016282922,182.93582153320312,65603000,0.0,0.0,141.8372163874826,144.18452852985058,141.2878438391309,142.32666015625,22670500,0.0,0.0,391.52020834386707,391.88819229961535,385.51303113026245,388.14862060546875,27202300,0.0,0.0,153.52999877929688,154.99000549316406,152.14999389648438,153.16000366210938,41384600,0.0,0.0
2024-01-17 00:00:00-05:00,180.58475215384107,182.2384653293606,179.61841781334914,181.98941040039062,47317400,0.0,0.0,141.18797324660179,141.67740179357594,138.74076954654072,141.30783081054688,20968600,0.0,0.0,385.8711055875195,387.98950225722587,382.718323094995,387.3529968261719,22234100,0.0,0.0,151.49000549316406,152.14999389648438,149.91000366210938,151.7100067138672,34953400,0.0,0.0
2024-01-18 00:00:00-05:00,185.38650949081125,188.4249824384652,185.12749785634605,187.9169158935547,78005800,0.0,0.0,141.88716779862654,144.04469539783182,141.82723901664264,143.31552124023438,25746400,0.0,0.0,389.590757608681,391.8484078099571,387.99944854071236,391.72906494140625,23392100,0.0,0.0,152.77000427246094,153.77999877929688,151.82000732421875,153.5,37850200,0.0,0.0
2024-01-19 00:00:00-05:00,188.61428024175586,191.22437102761134,188.1062136601058,190.83584594726562,68741000,0.0,0.0,144.57408458280622,146.28211581038565,144.21449665468992,146.2122039794922,33300700,0.0,0.0,393.60880476389866,396.50299072265625,391.3610795752693,396.50299072265625,29272000,0.0,0.0,153.8300018310547,155.75999450683594,152.74000549316406,155.33999633789062,51033700,0.0,0.0
2024-01-22 00:00:00-05:00,191.5730425958912,194.59158693286403,191.53318529709307,193.1570281982422,60133900,0.0,0.0,146.93137523492658,148.2198897129065,145.67280990527976,145.82264709472656,32200400,0.0,0.0,397.8456674885771,398.44241223960563,391.45062524493704,394.3547668457031,27016900,0.0,0.0,156.88999938964844,157.0500030517578,153.89999389648438,154.77999877929688,43687500,0.0,0.0
2024-01-23 00:00:00-05:00,194.2827703313563,195.01000645672423,193.09726645507456,194.44215393066406,42355600,0.0,0.0,145.722753877936,147.0112683403787,145.33320157614665,146.87142944335938,21636100,0.0,0.0,393.59884828463896,397.2091217935274,391.78873385208783,396.7317199707031,20525900,0.0,0.0,154.85000610351562,156.2100067138672,153.92999267578125,156.02000427246094,37986000,0.0,0.0
2024-01-24 00:00:00-05:00,194.68124499858735,195.63762256492572,193.6053259368713,193.7647247314453,53631300,0.0,0.0,148.36970552455486,149.67821652989787,147.93022274772628,148.52952575683594,25233500,0.0,0.0,399.35741189194886,403.42517679056124,398.2733402995586,400.3718566894531,24867000,0.0,0.0,157.8000030517578,158.50999450683594,156.47999572753906,156.8699951171875,48547300,0.0,0.0
2024-01-25 00:00:00-05:00,194.48200782899013,195.5280415368865,192.37998368876055,193.43597412109375,54822100,0.0,0.0,149.89796803541586,152.87454751506675,149.36856160200585,151.69589233398438,29149100,0.0,0.0,402.1222827302953,404.7976633760543,400.3420039680487,402.6692810058594,21021200,0.0,0.0,156.9499969482422,158.50999450683594,154.5500030517578,157.75,43638600,0.0,0.0
2024-01-26 00:00:00-05:00,193.5356089954636,194.0237469288864,191.21441522691208,191.69259643554688,44594000,0.0,0.0,150.92678666954083,152.36512306622402,150.8368782611947,152.01553344726562,26115500,0.0,0.0,402.1720162977375,403.96225049430717,400.24255886295236,401.7344055175781,17803300,0.0,0.0,158.4199981689453,160.72000122070312,157.91000366210938,159.1199951171875,51047400,0.0,0.0
2024-01-29 00:00:00-05:00,191.28412827236747,191.4734124368057,188.8633218352395,191.00518798828125,47145600,0.0,0.0,151.88568018075543,153.60370963960477,151.2563975181255,153.33401489257812,27784300,0.0,0.0,403.85281064052623,407.7515163738106,402.132203332571,407.492919921875,24510200,0.0,0.0,159.33999633789062,161.2899932861328,158.89999389648438,161.25999450683594,45270400,0.0,0.0
2024-01-30 00:00:00-05:00,190.21819361481354,191.07494317235538,186.7613100094732,187.3291473388672,55859400,0.0,0.0,152.62483715452262,153.4438892026552,151.01668220644743,151.286376953125,36331800,0.0,0.0,410.0191136359549,410.8047976288008,404.24069712023226,406.3690490722656,33477600,0.0,0.0,160.6999969482422,161.72999572753906,158.49000549316406,159.0,45207400,0.0,0.0
2024-01-31 00:00:00-05:00,186.3329308453054,186.3927167977895,183.65311255154307,183.70291137695312,55467800,0.0,0.0,143.45534570352322,143.83491493960634,139.70964479363764,139.93939208984375,71910000,0.0,0.0,404.74793405343684,413.0625085146517,395.0509308101669,395.4189147949219,47871100,0.0,0.0,157.0,159.00999450683594,154.80999755859375,155.1999969482422,50284400,0.0,0.0
2024-02-01 00:00:00-05:00,183.2944796333469,186.2432816186692,183.12512409780064,186.15362548828125,64885400,0.0,0.0,141.95707516829754,142.89600003332487,140.6285979913224,140.99818420410156,40466500,0.0,0.0,399.645822762124,405.7822988220977,399.615987042455,401.5852355957031,30657700,0.0,0.0,155.8699951171875,159.75999450683594,155.6199951171875,159.27999877929688,76542400,0.0,0.0
2024-02-02 00:00:00-05:00,179.18006916709078,186.62183126462077,178.57237456471196,185.14743041992188,102518000,0.0,0.0,139.10034799446905,142.45649672775502,136.34351752263635,142.21678161621094,62470600,0.0,0.0,401.6150459193161,410.4069915289673,401.3664048205646,408.9847717285156,28245000,0.0,0.0,169.19000244140625,172.5,167.3300018310547,171.80999755859375,117154900,0.0,0.0
2024-02-05 00:00:00-05:00,187.43872923272858,188.53457697591082,185.13746417315204,186.9705047607422,69668800,0.0,0.0,142.65627460674543,145.30323047858545,142.61631192870107,143.51527404785156,38505400,0.0,0.0,407.67193648995806,408.9250973311322,401.7940573158409,403.4450378417969,25352300,0.0,0.0,170.1999969482422,170.5500030517578,167.6999969482422,170.30999755859375,55081300,0.0,0.0
2024-02-06 00:00:00-05:00,186.15361780912454,188.59435308712352,186.0639616824351,188.5843963623047,43490800,0.0,0.0,144.4841717576318,145.19336454245052,143.0258539901859,143.934814453125,29128200,0.0,0.0,403.6737833372877,405.75241918711475,400.7199260029661,403.285888671875,18382600,0.0,0.0,169.38999938964844,170.7100067138672,167.64999389648438,169.14999389648438,42505500,0.0,0.0
2024-02-07 00:00:00-05:00,189.91931565385622,190.3277693633227,187.89699095716847,188.6939697265625,53439000,0.0,0.0,144.59404905790703,145.45306380757347,143.76499869847223,145.37315368652344,25208900,0.0,0.0,405.2253513604076,412.048049077267,405.1855602830067,411.7994079589844,22340500,0.0,0.0,169.47999572753906,170.8800048828125,168.94000244140625,170.52999877929688,47174100,0.0,0.0
2024-02-08 00:00:00-05:00,188.67405573652303,188.82348261691075,186.64177415771547,187.6081085205078,40962000,0.0,0.0,145.6628266970478,146.16225351206558,144.93366781468492,145.74273681640625,22563800,0.0,0.0,411.7993678721975,413.3011697929746,410.28764094681054,411.8590393066406,21225300,0.0,0.0,169.64999389648438,171.42999267578125,168.8800048828125,169.83999633789062,42316500,0.0,0.0
2024-02-09 00:00:00-05:00,188.17664931462193,189.51329866773182,187.52828632775376,188.37615966796875,45155200,0.24,0.0,146.51184534285244,149.26869115767212,146.01241852031808,148.82919311523438,26829500,0.0,0.0,412.9928590098735,418.53258989376275,412.8337250667871,418.2640380859375,22032800,0.0,0.0,170.89999389648438,175.0,170.5800018310547,174.4499969482422,56986000,0.0,0.0
2024-02-12 00:00:00-05:00,187.94723765426946,188.19661038471307,186.32132258121607,186.680419921875,41781900,0.0,0.0,148.24984945551117,149.16879293838494,147.20105012744668,147.36087036132812,21564100,0.0,0.0,418.2739866071132,418.45300090827396,412.4955700788698,413.0028076171875,21202900,0.0,0.0,174.8000030517578,175.38999938964844,171.5399932861328,172.33999633789062,51050400,0.0,0.0
2024-02-13 00:00:00-05:00,185.30389344552358,185.7427918879144,183.04955421333517,184.57571411132812,56529500,0.0,0.0,144.75386853231305,146.50186241260715,143.52528281544096,144.97361755371094,27837700,0.0,0.0,402.7389159311724,407.8410362274365,401.1973532313077,404.1114196777344,27824900,0.0,0.0,167.72999572753906,170.9499969482422,165.75,168.63999938964844,56345100,0.0,0.0
2024-02-14 00:00:00-05:00,184.8550202478472,185.06448481263337,181.98224159532535,183.6879425048828,54630500,0.0,0.0,145.9125439803926,146.35204202789004,143.9248197169555,145.772705078125,22704200,0.0,0.0,406.6024273726602,408.3660508109545,403.1150147467339,408.0173034667969,20401200,0.75,0.0,169.2100067138672,171.2100067138672,168.27999877929688,170.97999572753906,42815500,0.0,0.0
2024-02-15 00:00:00-05:00,183.08946188989523,184.02710579243293,180.8949849042452,183.398681640625,65434500,0.0,0.0,142.9759094706927,143.35547873124244,140.29898903036516,142.60633850097656,37590700,0.0,0.0,406.67217404920154,407.6586038685065,402.8360141628252,405.09783935546875,21825500,0.0,0.0,170.5800018310547,171.1699981689453,167.58999633789062,169.8000030517578,49855200,0.0,0.0
2024-02-16 00:00:00-05:00,182.9597697729581,184.38618960228064,181.21416078648454,181.85255432128906,49701400,0.0,0.0,142.82608693722062,143.02585461621538,139.9793479773302,140.35891723632812,31451100,0.0,0.0,406.49281005598874,406.8216402771548,401.9890766652795,402.6068420410156,22281100,0.0,0.0,168.74000549316406,170.4199981689453,167.1699981689453,169.50999450683594,48074600,0.0,0.0
2024-02-20 00:00:00-05:00,181.33386505771242,181.97225862856678,179.54836303345672,181.1044464111328,53665600,0.0,0.0,139.4999036496937,141.91712764044385,139.33010035908325,140.95822143554688,25144700,0.0,0.0,401.78976350568934,403.03526796096475,396.57859232582433,401.3414001464844,24307900,0.0,0.0,167.8300018310547,168.7100067138672,165.74000549316406,167.0800018310547,41980300,0.0,0.0
2024-02-21 00:00:00-05:00,181.48349741424192,182.4311107284463,180.20671027542915,181.862548828125,41529700,0.0,0.0,141.28783638218493,142.5264203129805,140.51871485508548,142.38658142089844,23315700,0.0,0.0,398.73083103930014,400.8432017480266,395.7914283369083,400.73358154296875,18631100,0.0,0.0,168.94000244140625,170.22999572753906,167.13999938964844,168.58999633789062,44575600,0.0,0.0
2024-02-22 00:00:00-05:00,183.0196281071197,184.49592561431203,182.00219833655885,183.9073944091797,52292200,0.0,0.0,144.76385336123167,144.83378043312553,142.63630543343413,143.92481994628906,27191900,0.0,0.0,408.71478444266717,411.3452740659007,407.1006155180746,410.1695251464844,27009900,0.0,0.0,173.10000610351562,174.8000030517578,171.77000427246094,174.5800018310547,55392400,0.0,0.0
2024-02-23 00:00:00-05:00,184.5457848212894,184.57570833046944,181.77276135358366,182.06204223632812,45119700,0.0,0.0,143.50529157891086,144.51412820481622,143.26556123356383,143.7949676513672,19493800,0.0,0.0,414.1751061358801,414.36439484849507,407.49918971824974,408.8642578125,16295900,0.0,0.0,174.27999877929688,175.75,173.6999969482422,174.99000549316406,59715200,0.0,0.0
2024-02-26 00:00:00-05:00,181.78275162000102,182.30143594214888,180.19672948194207,180.70545959472656,40867400,0.0,0.0,141.9770611202823,142.2767202718131,137.2325061518203,137.4123077392578,53641800,0.0,0.0,409.98022599205785,410.67772069092507,405.8949650583185,406.0743408203125,16193500,0.0,0.0,175.6999969482422,176.3699951171875,174.25999450683594,174.72999572753906,44368600,0.0,0.0
2024-02-27 00:00:00-05:00,180.64560832701477,183.45852475422748,179.10946381541714,182.17176818847656,54318900,0.0,0.0,137.86177996073482,139.09036563740162,136.93283817498926,138.72079467773438,33099200,0.0,0.0,406.52267149644587,406.8515016937889,402.3975766433515,406.0145263671875,14835800,0.0,0.0,174.0800018310547,174.6199951171875,172.86000061035156,173.5399932861328,31141700,0.0,0.0
2024-02-28 00:00:00-05:00,182.05205940605046,182.66052946629853,179.67804140451977,180.9647979736328,48953900,0.0,0.0,137.74190987832964,137.85178438759888,135.25477408687587,136.22366333007812,37328600,0.0,0.0,406.71199923437507,407.8279663601961,403.8622996386407,406.253662109375,13183100,0.0,0.0,172.44000244140625,174.0500030517578,172.27000427246094,173.16000366210938,28180500,0.0,0.0
2024-02-29 00:00:00-05:00,180.815177795749,182.11191899615906,179.0795381686922,180.29647827148438,136682600,0.0,0.0,137.122629543035,138.70082015844537,136.24363344298436,138.30128479003906,42133000,0.0,0.0,407.17038672368494,412.71038837541505,404.4601676819315,412.15240478515625,31947300,0.0,0.0,173.00999450683594,177.22000122070312,172.85000610351562,176.75999450683594,53805400,0.0,0.0
2024-03-01 00:00:00-05:00,179.0995039018238,180.07704077536846,176.93495035729424,179.209228515625,73488000,0.0,0.0,138.27130258012636,138.7108006219573,136.763039065022,136.9827880859375,31119500,0.0,0.0,409.7908782935449,414.37434071888777,409.40229671994484,414.00567626953125,17800300,0.0,0.0,176.75,178.72999572753906,176.07000732421875,178.22000122070312,31956200,0.0,0.0
2024-03-04 00:00:00-05:00,175.7080130413176,176.45613120394682,173.35393394742417,174.66065979003906,81510100,0.0,0.0,135.50449310354423,135.50449310354423,131.75879182519304,133.1971435546875,55999400,0.0,0.0,411.95310713420247,415.84904886214485,410.8371399665941,413.42779541015625,17596000,0.0,0.0,177.52999877929688,180.13999938964844,177.49000549316406,177.5800018310547,37381500,0.0,0.0
2024-03-05 00:00:00-05:00,170.33155463049027,171.60834186998648,169.19441551967324,169.6931610107422,95132400,0.0,0.0,131.72882612970562,133.08726772285303,130.5202064896895,132.51791381835938,40194800,0.0,0.0,412.4711952290164,412.7601607658309,399.1991233687723,401.2018737792969,26919200,0.0,0.0,176.92999267578125,176.92999267578125,173.3000030517578,174.1199951171875,37228300,0.0,0.0
2024-03-06 00:00:00-05:00,170.6307828835121,170.81033915171824,168.2567497827471,168.69564819335938,68587700,0.0,0.0,132.96738857079546,133.42686794062345,130.700001834741,131.24935913085938,35318600,0.0,0.0,401.520730349561,403.7028565055454,396.9572155769562,400.6438903808594,22344100,0.0,0.0,175.5399932861328,176.4600067138672,173.25999450683594,173.50999450683594,32090900,0.0,0.0
2024-03-07 00:00:00-05:00,168.72557579533654,170.30161320782108,168.06724338394662,168.57595825195312,71765100,0.0,0.0,132.63776333509801,134.78530772792715,131.45912339850148,134.2259521484375,37738200,0.0,0.0,404.6594510933356,408.3062921519282,400.79340001238523,407.6686096191406,18718500,0.0,0.0,174.8300018310547,177.99000549316406,173.72000122070312,176.82000732421875,34063300,0.0,0.0
2024-03-08 00:00:00-05:00,168.57595034963478,173.26415420874906,168.51610333508685,170.30160522460938,76114600,0.0,0.0,134.0561546728112,137.93169645916927,133.84638870076614,135.25477600097656,39343100,0.0,0.0,406.49279622041365,408.943970922281,402.87584635764586,404.7590637207031,17971700,0.0,0.0,176.44000244140625,178.7899932861328,174.3300018310547,175.35000610351562,37853500,0.0,0.0
2024-03-11 00:00:00-04:00,172.50608455061956,173.9424739307717,171.61831822823436,172.31655883789062,60139500,0.0,0.0,135.9739486397041,138.94054512070323,135.9739486397041,137.51217651367188,32437800,0.0,0.0,402.3079090049905,404.2209868017705,399.8169001180621,403.0651550292969,16120800,0.0,0.0,174.30999755859375,174.47000122070312,171.47000122070312,171.9600067138672,28484800,0.0,0.0
2024-03-12 00:00:00-04:00,172.7155327686856,173.59332957799342,170.58090298100706,172.7953338623047,59825400,0.0,0.0,136.87291619616363,139.22022840029658,136.87291619616363,138.3412322998047,27563400,0.0,0.0,406.15401359976437,414.07543405197885,405.327012025755,413.7864685058594,22457000,0.0,0.0,173.5,176.75999450683594,171.97999572753906,175.38999938964844,36610600,0.0,0.0
2024-03-13 00:00:00-04:00,172.33650702549602,172.75545137696454,170.33154057571417,170.70062255859375,52488700,0.0,0.0,138.8406578034918,140.92825828089917,138.83067475382617,139.62974548339844,23347200,0.0,0.0,416.5963580657627,416.67605697562533,409.9702800987869,413.6071472167969,17115900,0.0,0.0,175.89999389648438,177.6199951171875,175.5500030517578,176.55999755859375,30772600,0.0,0.0
2024-03-14 00:00:00-04:00,172.47616269554393,173.87264392825887,171.61831987530365,172.56593322753906,72913500,0.0,0.0,141.02814479361325,143.4253873807975,140.29898591988334,142.9359588623047,42753400,0.0,0.0,418.72863404872095,426.28139027338693,416.48672597594526,423.69073486328125,34157300,0.0,0.0,177.69000244140625,179.52999877929688,176.47000122070312,178.75,43705800,0.0,0.0
2024-03-15 00:00:00-04:00,170.74051562789052,172.18687438964844,169.86271876480842,172.18687438964844,121664700,0.0,0.0,142.33663675649876,143.01584988274266,139.86946716674908,141.0181427001953,49460600,0.0,0.0,417.7820672194502,421.08016064962663,411.3054439239168,414.9223937988281,45049800,0.0,0.0,176.63999938964844,177.92999267578125,173.89999389648438,174.4199981689453,72115500,0.0,0.0
2024-03-18 00:00:00-04:00,175.12948288729953,177.26411278337386,173.08462351841683,173.28411865234375,75604200,0.0,0.0,148.43963821029396,151.975573345899,147.00128654791337,147.5106964111328,69273700,0.0,0.0,412.76018651759574,419.21689271760266,412.2918756147088,415.81915283203125,20106000,0.0,0.0,175.8000030517578,176.69000244140625,174.27999877929688,174.47999572753906,31250700,0.0,0.0
2024-03-19 00:00:00-04:00,173.90255921354083,176.16686780995457,172.59584857462684,175.63819885253906,55215200,0.0,0.0,147.99015969130275,148.61942712352902,145.9125422808848,146.8614501953125,24070400,0.0,0.0,416.32729782359553,420.15351436066743,414.0554988591103,419.8944396972656,19837900,0.0,0.0,174.22000122070312,176.08999633789062,173.52000427246094,175.89999389648438,26880900,0.0,0.0
2024-03-20 00:00:00-04:00,175.27911488071734,178.22171020507812,174.65069069756925,178.22171020507812,53423100,0.0,0.0,147.8303313816159,148.68934607902577,146.57178134455796,148.56948852539062,21311500,0.0,0.0,420.4823195339551,424.42806927889796,419.1471423578337,423.7007141113281,17860100,0.0,0.0,176.13999938964844,178.52999877929688,174.63999938964844,178.14999389648438,29947200,0.0,0.0
2024-03-21 00:00:00-04:00,176.60577416012134,177.04467260947172,170.4113487190698,170.9400177001953,106181300,0.0,0.0,149.29865279624164,150.1976149637173,146.7315916599018,147.43080139160156,24755600,0.0,0.0,428.2841428024405,429.2706030363767,425.6237622387378,427.8258056640625,21296200,0.0,0.0,179.99000549316406,181.4199981689453,178.14999389648438,178.14999389648438,32824300,0.0,0.0
2024-03-22 00:00:00-04:00,171.32903300964793,172.6158048054333,169.63330150885253,171.8477325439453,71106600,0.0,0.0,148.9490503136119,151.40623698068276,148.80921141329384,150.59716796875,29175700,0.0,0.0,428.1546284078146,428.31402622095453,424.5376785647452,427.19805908203125,17636500,0.0,0.0,177.75,179.25999450683594,176.75,178.8699951171875,27964100,0.0,0.0
2024-03-25 00:00:00-04:00,170.1420294503314,171.50858710740098,169.02482929677882,170.42132568359375,54288300,0.0,0.0,149.76810863456816,150.20760664958092,147.6505439163752,149.89796447753906,19229300,0.0,0.0,423.7106482644727,425.87285741065665,420.09369840693,421.3392028808594,18060500,0.0,0.0,178.00999450683594,180.99000549316406,177.24000549316406,179.7100067138672,29815500,0.0,0.0
2024-03-26 00:00:00-04:00,169.57346062327176,170.98989593848802,169.15451625289825,169.28419494628906,57388400,0.0,0.0,150.04778760921715,152.08544222800637,149.80805726059057,150.4972686767578,22149100,0.0,0.0,424.0792944107052,424.45793261968106,419.83463602416924,420.133544921875,16725600,0.0,0.0,180.14999389648438,180.4499969482422,177.9499969482422,178.3000030517578,29659000,0.0,0.0
2024-03-27 00:00:00-04:00,169.98241994308466,173.16441820000477,169.68316964303057,172.87513732910156,60273300,0.0,0.0,151.00667891847803,151.46615827756398,148.7292939450697,150.69703674316406,22879200,0.0,0.0,422.91352154834817,422.9234953142656,417.5030576163737,419.9143371582031,16705000,0.0,0.0,179.8800048828125,180.0,177.30999755859375,179.8300018310547,33272600,0.0,0.0
2024-03-28 00:00:00-04:00,171.3190704702827,171.79786186400437,170.08217621428903,171.04974365234375,65672700,0.0,0.0,150.67707838737343,151.2564000889113,149.99784998355767,150.75697326660156,24485400,0.0,0.0,419.446036304839,420.35276719813675,417.61265739375546,419.2069091796875,21871200,0.0,0.0,180.1699981689453,181.6999969482422,179.25999450683594,180.3800048828125,38051600,0.0,0.0
2024-04-01 00:00:00-04:00,170.76047140500762,170.8203184243575,169.0547552510188,169.60337829589844,46240500,0.0,0.0,150.51725197352792,155.56146572024994,150.43734185627986,155.31175231933594,31730800,0.0,0.0,422.42532544323956,426.35115812547906,420.70153623961255,423.0430908203125,16316000,0.0,0.0,180.7899932861328,183.0,179.9499969482422,180.97000122070312,29174500,0.0,0.0
2024-04-02 00:00:00-04:00,168.65575460153738,168.91509674293673,167.8078812915549,168.41635131835938,49329500,0.0,0.0,153.32403010530697,154.5226513966331,151.9755716267547,154.3828125,24586000,0.0,0.0,418.5991130717621,420.86096876567433,416.3372877856753,419.9243469238281,17912000,0.0,0.0,179.07000732421875,180.7899932861328,178.3800048828125,180.69000244140625,32611500,0.0,0.0
2024-04-03 00:00:00-04:00,168.3664767037722,170.25173383313268,168.15701214523367,169.2243194580078,47691700,0.0,0.0,153.42392226891465,154.90222136030434,152.55490925463766,154.74240112304688,24705000,0.0,0.0,418.22048493570827,421.73778835137483,417.58277204973547,418.9378967285156,16502300,0.0,0.0,179.89999389648438,182.8699951171875,179.8000030517578,182.41000366210938,31046600,0.0,0.0
2024-04-04 00:00:00-04:00,169.862720979973,171.4886360397026,168.39642333984375,168.39642333984375,53704400,0.0,0.0,153.3240336623912,154.59258205211225,150.27752701367388,150.35743713378906,34724700,0.0,0.0,423.46155114559343,427.12833945948364,416.068253550806,416.37713623046875,19370900,0.0,0.0,184.0,185.10000610351562,180.0,180.0,41624300,0.0,0.0
2024-04-05 00:00:00-04:00,169.16446466808637,169.96246036892836,168.52607115151318,169.1544952392578,42055200,0.0,0.0,149.8580103443569,153.24412357327603,149.42851059510997,152.32518005371094,23449300,0.0,0.0,418.49949130961807,424.9761147954023,416.8155667706881,423.9896545410156,16544300,0.0,0.0,182.3800048828125,186.27000427246094,181.97000122070312,185.07000732421875,42335200,0.0,0.0
2024-04-08 00:00:00-04:00,168.60589031460577,168.77546194587757,167.81787917863633,168.02734375,37425500,0.0,0.0,152.60485109316397,155.0920020326949,152.43504781089345,154.6724853515625,20702000,0.0,0.0,423.6409193804279,425.7433163180875,421.77761916132215,423.06298828125,14272400,0.0,0.0,186.89999389648438,187.2899932861328,184.80999755859375,185.19000244140625,39221300,0.0,0.0
2024-04-09 00:00:00-04:00,168.27671057044998,169.65325287306834,167.92759789027352,169.24427795410156,42451200,0.0,0.0,155.91106133829155,158.3782310535952,155.01209915691567,156.4204864501953,31113000,0.0,0.0,424.9063459466705,426.20165844015906,420.10367338348533,424.7469177246094,12512300,0.0,0.0,187.24000549316406,187.33999633789062,184.1999969482422,185.6699981689453,36546900,0.0,0.0
2024-04-10 00:00:00-04:00,168.3764690401373,168.66573470768245,166.6907069630718,167.35902404785156,49709300,0.0,0.0,156.0309256021001,156.43046094056254,154.50266559130552,155.96099853515625,22838600,0.0,0.0,420.67163383024246,422.50501278575086,418.19059862320614,421.73779296875,16216600,0.0,0.0,182.77000427246094,186.27000427246094,182.6699981689453,185.9499969482422,35879200,0.0,0.0
2024-04-11 00:00:00-04:00,167.9176136082712,175.0197591304819,167.73807255301605,174.60079956054688,91070300,0.0,0.0,156.73013027302554,159.4969439167402,156.28064917765613,159.22726440429688,27166400,0.0,0.0,424.28859418130247,427.82581484762187,420.8410157834726,426.3909912109375,17966400,0.0,0.0,186.74000549316406,189.77000427246094,185.50999450683594,189.0500030517578,40020700,0.0,0.0
2024-04-12 00:00:00-04:00,173.82276241391455,177.9124812782121,173.77290004426743,176.10702514648438,101593300,0.0,0.0,157.7789263861975,160.03633010721148,156.95985909229432,157.54917907714844,25329200,0.0,0.0,422.5249521781749,423.650893158757,418.2603458072204,420.3826904296875,19232100,0.0,0.0,187.72000122070312,188.3800048828125,185.0800018310547,186.1300048828125,38554300,0.0,0.0
2024-04-15 00:00:00-04:00,174.91999737133082,176.18681502203364,172.06717291020246,172.25669860839844,73531800,0.0,0.0,158.67789453613955,159.05746380774013,154.41278510008763,154.68247985839844,27136500,0.0,0.0,425.06578708629894,425.2849970973167,411.9431381329404,412.15240478515625,20273500,0.0,0.0,187.42999267578125,188.69000244140625,183.0,183.6199951171875,48052400,0.0,0.0
2024-04-16 00:00:00-04:00,171.31906570233667,173.32401697440633,167.84780155858056,168.95501708984375,73711200,0.0,0.0,154.0132412194934,155.47155896116928,153.25410271823517,154.22299194335938,20779500,0.0,0.0,413.07904589917786,416.8952582906374,412.2420705278667,413.0889892578125,16765600,0.0,0.0,183.27000427246094,184.8300018310547,182.25999450683594,183.32000732421875,32891300,0.0,0.0
2024-04-17 00:00:00-04:00,169.18443695551,170.22182082390646,167.57847595214844,167.57847595214844,50901200,0.0,0.0,155.44160051580053,156.89993355453655,154.40279942343167,155.29177856445312,21763100,0.0,0.0,415.74940334221725,417.37354608032194,408.85427703017245,410.3588562011719,15855500,0.0,0.0,184.30999755859375,184.57000732421875,179.82000732421875,181.27999877929688,31359700,0.0,0.0
2024-04-18 00:00:00-04:00,167.60840163815763,168.21687172113144,166.1321193068702,166.62088012695312,43122900,0.0,0.0,155.16191615035683,156.7600880231934,154.44274033171,155.83114624023438,19883000,0.0,0.0,409.1532132353134,410.40869149599354,402.49724451606636,402.8160705566406,21029900,0.0,0.0,181.47000122070312,182.38999938964844,178.64999389648438,179.22000122070312,30723800,0.0,0.0
2024-04-19 00:00:00-04:00,165.7929692214355,165.98247970725325,163.66830873342062,164.58599853515625,67772100,0.0,0.0,156.02092701204117,156.18074724363757,152.12540412497978,153.91334533691406,32239100,0.0,0.0,402.5769461656378,404.0217435519042,396.339449885593,397.6846008300781,30276500,0.0,0.0,178.74000549316406,179.0,173.44000244140625,174.6300048828125,55950000,0.0,0.0
